Crop_Name,Primary_Category,Family,Scientific_Name,Color_Hex,Variety_Default,Harvest_Unit,Price_Wholesale,Price_Retail,Yield_Lbs_Per_Ft,Calc_Method,Rec_Direct,Rec_Transplant,Rows_Per_Bed,In_Row_Spacing_In,Tray_Cell_Count,Seeder_Config,Safety_Buffer_%,DTM_Spring,DTM_Summer,DTM_Fall,DTM_Average,Nursery_Days,Days_To_Pot_Up,Days_To_Harden_Off,Germination_Days,Germ_Temp_F,Cold_Stratify?,Germination_Instructions,Hardiness_Zone,Rotation_Group,Common_Pests,Common_Diseases,Storage_Reqs,Temp_Day_Optimum,Temp_Night_Optimum,Soil_Temp_Optimum,Light_Req,Water_Req,pH_Min,pH_Max,Grower_Notes,Days_To_Maturity,Direct_or_Transplant,Frost_Hardy?,Light_Hours_Req,Water_Req_Gal_Week,Notes,Expected_First_Harvest,Expected_Last_Harvest,Harvest_Window_Days
Pumpkin,Veg,Cucurbitaceae,Cucurbita pepo,#D35400,Howden,Lb,0.45,1.2,4,Linear Ft,No,Yes,1,48,50,,20,115,115,115,115,21,0,7,7,85,No,Jack-o-lantern,3-10,Veg,Beetles,Wilt,Storage,75-85F,65-75F,80,Full sun,Med,6,7,,115,Transplant,No,12,0.8,,,,
Pumpkin,Veg,Cucurbitaceae,Cucurbita maxima,#FAD7A0,Cinderella,Lb,0.8,1.75,3,Linear Ft,No,Yes,1,48,50,,20,110,105,110,108,21,0,7,7,85,No,French heirloom,3-10,Veg,Beetles,Wilt,Storage,75-85F,65-75F,80,Full sun,Med,6,7,,108,Transplant,No,12,0.8,,,,
Pumpkin,Veg,Cucurbitaceae,Cucurbita maxima,#5D6D7E,Jarrahdale,Lb,0.85,1.8,2.5,Linear Ft,No,Yes,1,48,50,,20,100,95,100,98,21,0,7,7,85,No,Grey skin,3-10,Veg,Beetles,Wilt,Storage,75-85F,65-75F,80,Full sun,Med,6,7,,98,Transplant,No,12,0.8,,,,
Pumpkin,Veg,Cucurbitaceae,Cucurbita pepo,#BA4A00,New England Pie,Lb,0.8,1.6,3,Linear Ft,No,Yes,1,36,50,,20,105,95,105,102,21,0,7,7,85,No,Pie type,3-10,Veg,Beetles,Wilt,Storage,75-85F,65-75F,80,Full sun,Med,6,7,,102,Transplant,No,12,0.8,,,,
Radicchio,Veg,Asteraceae,Cichorium intybus,#9370DB,Bel Fiore,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,85,75,85,82,35,0,7,7,75,No,Variegated head,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,82,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#8A2BE2,Indigo,Lb,2.5,5,1,Linear Ft,No,Yes,3,12,128,,20,85,75,85,82,42,0,7,7,75,No,Deep purple,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,82,Transplant,Yes,12,0.5,,,,28
Radishes,Veg,Brassicaceae,Raphanus sativus,#2E8B57,Easter Egg,Lb,1,2,1,Linear Ft,Yes,No,3,1,Direct,F24-Jang,20,30,21,30,27,0,0,7,3,65,No,Multicolor bunch,3-9,Veg,Flea Beetles,Mildew,Fresh,55-70F,45-55F,65,Sun/Part,Med,6,7,,27,Direct,Yes,12,0.5,,,,19
Radishes,Veg,Brassicaceae,Raphanus sativus,#1E4D2B,French Breakfast,Lb,1,2,1,Linear Ft,Yes,No,15,1,72,F24-Jang,20,30,21,30,27,0,0,7,3,65,No,Oblong red/white,3-9,Veg,Flea Beetles,Mildew,Fresh,55-70F,45-55F,65,Sun/Part,Med,6,7,,27,Direct Seed,Yes,12,0.5,,,,27
Radishes,Veg,Brassicaceae,Raphanus sativus,#0C360C,Sora,Lb,1,2,1,Linear Ft,Yes,No,15,1,72,F24-Jang,20,30,21,30,27,0,0,7,3,65,No,Heat tolerant red,3-9,Veg,Flea Beetles,Mildew,Fresh,55-70F,45-55F,65,Sun/Part,Med,6,7,,27,Direct Seed,Yes,12,0.5,,,,13
Radishes,Veg,Brassicaceae,Raphanus sativus,#2E8B57,French Breakfast,Lb,1,2,1,TBD,Yes,No,15,2,Paperpot,,20,28,28,28,28,0,0,7,3,70,No,Fast crop,3-9,Brassicaceae,Flea Beetles,Mildew,Fresh,55-70F,45-55F,65,Sun/Part,Medium,6,7,,28,Direct,Yes,6,0.5,,,,27
Scallions,Veg,Amaryllidaceae,Allium fistulosum,#D8BFD8,Evergreen,Lb,1.5,3,1,Linear Ft,No,Yes,3,6,264,,20,65,60,65,63,49,0,7,14,70,No,Hardy bunching,3-9,Veg,Thrips,None,Fresh,60-75F,50-60F,70,Full sun,Med,6,7,,63,Paperpot,Yes,12,0.5,,,,
Scallions,Veg,Amaryllidaceae,Allium fistulosum,#DDA0DD,Parade,Lb,1.5,3,1,Linear Ft,No,Yes,15,1,128,,20,65,60,65,63,56,0,7,14,70,No,Straight stalks,3-9,Veg,Thrips,None,Fresh,60-75F,50-60F,70,Full sun,Med,6,7,,63,Transplant,Yes,12,0.5,,,,
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#C71585,Kolibri,Lb,3,6,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,45,35,45,42,0,0,7,10,65,No,Smooth leaf,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,42,Direct,Yes,12,0.5,,,,40
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#8E44AD,Seaside,Lb,3,6,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,45,35,45,42,0,0,7,10,65,No,Baby leaf focus,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,42,Direct,Yes,12,0.5,,,,40
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#5B2C6F,Space,Lb,3,6,0.4,Linear Ft,Yes,No,3,1,72,X24-Jang,20,45,35,45,42,0,0,7,10,65,No,Upright growth,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,42,Direct Seed,Yes,12,0.5,,,,42
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#C71585,Space,Lb,3,6,0.4,TBD,Yes,No,15,4,Paperpot,,20,40,40,40,40,0,0,7,10,65,No,Bolts in heat,3-9,Amaranthaceae,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Medium,6,7.5,,40,Direct,Yes,6,0.5,,,,42
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#1E8449,Gazelle,Lb,3,6,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,42,35,42,40,0,0,7,10,65,No,Quick baby leaf,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,40,Direct,Yes,12,0.5,,,,40
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#1E8449,Gazelle,Lb,3,6,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,42,35,42,40,0,0,7,10,65,No,Quick baby,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,40,Direct,Yes,12,0.5,,,,40
Squash,Veg,Cucurbitaceae,Cucurbita moschata,#D35400,Autumn Frost,Lb,0.85,1.7,2,Linear Ft,No,Yes,1,36,50,,20,105,100,105,103,21,0,7,7,85,No,Specialty butternut,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,103,Transplant,No,12,0.8,,,,
Squash,Veg,Cucurbitaceae,Cucurbita moschata,#D35400,Autumn Frost,Lb,0.85,1.7,2,Linear Ft,No,Yes,1,36,50,,20,105,100,105,103,21,0,7,7,85,No,Butternut,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,103,Transplant,No,12,0.8,,,,
Strawberry,Veg,Rosaceae,Fragaria x ananassa,#C0392B,Albion,Lb,4,6,1,Linear Ft,No,Yes,2,12,Tray,,20,120,120,120,120,0,0,7,14,70,No,Day-neutral,4-9,Veg,Slugs,Botrytis,Fresh,65-75F,55-65F,70,Full sun,Heavy,5.5,6.5,,120,Transplant,Yes,12,1,,,,
Strawberry,Veg,Rosaceae,Fragaria x ananassa,#EC7063,Seascape,Lb,4,6,1,Linear Ft,No,Yes,2,12,Tray,,20,110,110,110,110,0,0,7,14,70,No,High yield,4-9,Veg,Slugs,Botrytis,Fresh,65-75F,55-65F,70,Full sun,Heavy,5.5,6.5,,110,Transplant,Yes,12,1,,,,
Strawberry,Veg,Rosaceae,Fragaria x ananassa,#C0392B,Albion,Lb,4,6,1,Linear Ft,No,Yes,2,12,Tray,,20,120,120,120,120,0,0,7,14,70,No,Day-neutral berry,4-9,Veg,Slugs,Botrytis,Fresh,65-75F,55-65F,70,Full sun,Heavy,5.5,6.5,,120,Transplant,Yes,12,1,,,,
Strawberry,Veg,Rosaceae,Fragaria x ananassa,#EC7063,Seascape,Lb,4,6,1,Linear Ft,No,Yes,2,12,Tray,,20,110,110,110,110,0,0,7,14,70,No,Ever-bearing berry,4-9,Veg,Slugs,Botrytis,Fresh,65-75F,55-65F,70,Full sun,Heavy,5.5,6.5,,110,Transplant,Yes,12,1,,,,
Summer Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FFA500,Dunja,Lb,0.9,1.8,2,TBD,No,Yes,1,12,50,,20,50,50,50,50,21,0,7,7,85,No,Harvest daily,3-10,Cucurbitaceae,Beetles,Mildew,Fresh,70-85F,65-75F,80,Full sun,Medium,6,7,,50,Transplant,No,6,0.8,,,,52
Swiss Chard,Veg,Amaranthaceae,Beta vulgaris,#C71585,Bright Lights,Lb,1.5,3,0.75,TBD,No,Yes,3,10,128,,20,55,55,55,55,42,0,7,10,75,No,Multicolor,3-10,Amaranthaceae,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Full sun,Medium,6,7.5,,55,Transplant,Yes,6,0.5,,,,40
Tomatillos,Veg,Solanaceae,Physalis philadelphica,#FF6347,Toma Verde,Lb,1.25,2.5,0.8,TBD,No,Yes,1,24,128,,20,75,75,75,75,56,0,7,14,85,No,Need two plants,4-10,Solanaceae,Beetles,Blight,Fresh,70-85F,65-75F,85,Full sun,Medium,6,7,,75,Transplant,No,6,0.8,,,,21
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Estiva,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Round red slicer,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#B03A2E,Mountain Magic,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Late blight resist,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#1A5276,Damascus,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,75,70,75,73,56,14,7,14,85,No,Bicolor specialty,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,73,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Skyway,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,78,75,78,77,56,14,7,14,85,No,Large beefsteak,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,77,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Skyway,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,78,75,78,77,56,14,7,14,85,No,Beefsteak TSWV resist,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,77,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#1A5276,Damascus,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,75,70,75,73,56,14,7,14,85,No,Purple/Green striped,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,73,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Estiva,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Standard red slicer,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#B03A2E,Mountain Magic,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Campari type/Blight resist,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#F39C12,Clementine,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,70,65,70,68,56,14,7,14,85,No,Orange cherry,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,68,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#F1C40F,Sungold,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,65,60,65,62,56,14,7,14,85,No,Elite sweet cherry,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,62,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,New Girl,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,65,60,65,62,56,14,7,14,85,No,Early slicer,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,62,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#E74C3C,Big Dena,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,Main season red,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#922B21,Geranium Kiss,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,70,65,70,68,56,14,7,14,85,No,Dwarf determinate,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,68,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Blue Beech,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Paste tomato,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#922B21,San Marzano,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Classic Italian paste,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#2C3E50,Indigo Apple,Lb,2,5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,High anthocyanin black,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#1B2631,Black Krim,Lb,2,5.5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,Dark heirloom slicer,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#512E5F,Cherokee Purple,Lb,2,5.5,0.5,Linear Ft,No,Yes,1,24,128,,20,85,80,85,83,56,14,7,14,85,No,Elite heirloom flavor,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#E67E22,Auria,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Unique long paste,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Skyway,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,78,75,78,77,56,14,7,14,85,No,Beefsteak,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,77,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#1A5276,Damascus,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,75,70,75,73,56,14,7,14,85,No,Striped,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,73,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Estiva,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Red slicer,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#B03A2E,Mountain Magic,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,72,68,72,70,56,14,7,14,85,No,Campari,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,70,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#F39C12,Clementine,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,70,65,70,68,56,14,7,14,85,No,Orange cherry,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,68,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#F1C40F,Sungold,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,65,60,65,62,56,14,7,14,85,No,Sweet cherry,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,62,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,New Girl,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,65,60,65,62,56,14,7,14,85,No,Early red,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,62,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#E74C3C,Big Dena,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,Beefsteak,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#922B21,Geranium Kiss,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,70,65,70,68,56,14,7,14,85,No,Dwarf,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,68,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Blue Beech,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Paste,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#922B21,San Marzano,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Italian paste,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#2C3E50,Indigo Apple,Lb,2,5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,Black cherry,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#1B2631,Black Krim,Lb,2,5.5,0.5,Linear Ft,No,Yes,1,18,50,,20,80,75,80,78,56,14,7,14,85,No,Heirloom red/black,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,78,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#512E5F,Cherokee Purple,Lb,2,5.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Heirloom purple,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#E67E22,Auria,Lb,1.8,4.5,0.5,Linear Ft,No,Yes,1,18,50,,20,85,80,85,83,56,14,7,14,85,No,Paste type,3-10,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,,83,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#FF4500,Big Dena,Lb,1.8,4.5,0.5,TBD,No,Yes,1,18,50,,20,75,75,75,75,56,0,7,14,85,No,Heavy feeder,3-10,Solanaceae,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Medium,6,6.8,,75,Transplant,No,6,0.8,,,,
Watermelons,Veg,Cucurbitaceae,Citrullus lanatus,#FFD700,Sugar Baby,Lb,1.25,2.5,0.7,TBD,No,Yes,1,36,50,,20,80,80,80,80,28,0,7,7,85,No,Mulch well,4-10,Cucurbitaceae,Beetles,Wilt,Fresh,75-90F,65-75F,80,Full sun,Medium,6,7,,80,Transplant,No,6,0.8,,,,21
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#FF8C00,Waltham Butternut,Lb,0.65,1.3,2,TBD,No,Yes,1,36,50,,20,105,105,105,105,21,0,7,7,85,No,Cure well,3-10,Cucurbitaceae,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Medium,6,7,,105,Transplant,No,6,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita moschata,#D35400,Autumn Frost,Lb,0.85,1.7,2,Linear Ft,No,Yes,1,36,50,,20,105,100,105,103,21,0,7,7,85,No,Butternut/Pumpkin hybrid,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,103,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#F1C40F,Delicata JS,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,12,50,,20,100,95,100,105,21,0,7,7,85,No,Sweet potato squash,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,105,Transplant,No,12,0.8,,,,21
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#F1C40F,Bush Delicata,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,24,50,,20,100,95,100,98,21,0,7,7,85,No,Compact space saver,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,98,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#BA4A00,Red Kuri,Lb,1.25,2.5,1.8,Linear Ft,No,Yes,1,36,50,,20,95,90,95,93,21,0,7,7,85,No,Chestnut flavor,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,93,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FAD7A0,Thelma Sanders,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,36,50,,20,95,90,95,93,21,0,7,7,85,No,Acorn heirloom,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,93,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita moschata,#2E4053,Black Futsu,Lb,1.5,3,1.2,Linear Ft,No,Yes,1,36,50,,20,105,100,105,103,21,0,7,7,85,No,Japanese heirloom,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,103,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#21618C,Tetsukabuto,Lb,1.25,2.5,2.5,Linear Ft,No,Yes,1,36,50,,20,110,110,110,110,21,0,7,7,85,No,Strong disease resist,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,110,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita moschata,#D35400,Honeynut,Lb,1.5,3.5,1.5,Linear Ft,No,Yes,1,24,50,,20,110,105,110,108,21,0,7,7,85,No,Mini butternut focus,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,108,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#F1C40F,Delicata JS,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,24,50,,20,100,95,100,98,21,0,7,7,85,No,Delicata,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,98,Transplant,No,12,0.8,,,,21
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#F1C40F,Bush Delicata,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,24,50,,20,100,95,100,98,21,0,7,7,85,No,Compact bush,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,98,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#BA4A00,Red Kuri,Lb,1.25,2.5,1.8,Linear Ft,No,Yes,1,36,50,,20,95,90,95,93,21,0,7,7,85,No,Kuri type,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,93,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FAD7A0,Thelma Sanders,Lb,1.25,2.5,1.5,Linear Ft,No,Yes,1,36,50,,20,95,90,95,93,21,0,7,7,85,No,Sweet potato squash,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,93,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita moschata,#2E4053,Black Futsu,Lb,1.5,3,1.2,Linear Ft,No,Yes,1,36,50,,20,105,100,105,103,21,0,7,7,85,No,Japanese,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,103,Transplant,No,12,0.8,,,,25
